,address,store,buy,swap,share,referral,total
25047,0xb241f76d1573e41b876bf331a8ee91018ac85eed,1,1,1,1,0,4
25048,0xb48d8146a93faccfb69f5466871465b97508d005,1,1,1,1,0,4
25049,0x648345ca172a52293f390ece4e6ec82dd1d8d51e,1,1,1,0,0,3
25050,0x85240acbc698e056a540c9f4f0823bf9e9b379cb,1,1,1,0,0,3
25051,0x9d395f3c828a35afdc8b72fc15a37fcbe06c9dcb,1,1,1,1,0,4
25052,0x95e204c62aa7c1be529d60ba77f49e5372a9f77c,1,1,1,1,0,4
25053,0x0c84d0cb4ca538da3e4a5a609ac8d30629fbd222,1,1,1,0,0,3
25054,0x38ac6b0690b0713878661d1298ec4e3ea0fe6031,0,0,1,0,0,1
25055,0x07422fbf6509bcddccf286b2fbfeaaca5b756276,1,1,1,1,0,4
25056,0x955bc07c7b45633841228bb60621f1c98bc17e7c,1,1,1,1,0,4
25057,0xd6675dee78111f3b30dad68efee99bd9fa5a28ab,1,0,1,1,0,3
25058,0x2a22fbd49187f7b5e6941dfefa8321ee51b3d0ad,0,0,1,1,0,2
25059,0xaa09e8b4275674189a109b6d500a15a7be6d4a1f,1,1,1,1,0,4
25060,0x0c6be92be138e551707283d5d584d5a28d1fc31d,1,1,1,1,0,4
25061,0x9d99c645101ac3c7cb11b276b1e44c98bc4fa21a,1,1,1,0,0,3
25062,0xee8be81ce26a327a7d31969796c86420e15a8942,0,0,0,0,0,0
25063,0xe5041df1083499de54394c2d279a42f114aaed4a,0,0,0,0,0,0
25064,0x93b5a6bfb69fdd791fdca5b46321d026fc87e6c7,1,1,1,1,0,4
25065,0xa245c126b2716a779e578caae9209c99252f2b15,1,0,1,0,0,2
25066,0xe6d153dae2f56c68f52f2329da227c1d4c58ba7f,1,1,1,1,0,4
25067,0x1c58ac318e3995baa0051cce0025b1f77e8c5ac2,1,1,1,1,0,4
25068,0x73b6053f9dbbe1e58c2c60af44b33ca471c88d50,0,0,0,0,0,0
25069,0x05a087f529fdc339629d2aefb859d3fb2c7af253,0,0,0,1,0,1
25070,0x885745fead0fa778263ea97227eae08032a36954,1,1,1,0,0,3
25071,0x1a8c0762634ab2545d6894d782430e607155bd64,1,1,1,1,0,4
25072,0xadf5899eaac6dde26f9b2e83dc09c4cf9915c037,0,0,0,0,0,0
25073,0xb185ea5755b89abb701b556716aacbbffec1e383,1,1,1,0,0,3
25074,0xb5c9a19b98009b151ccbfacb33a0b8d3ee0a4d08,1,1,1,0,0,3
25075,0x55fd525375553d0148cb458650ae35529bb06d03,1,1,1,0,0,3
25076,0x718427DFc99Ff4031ef52E323010a9b0AF8BC34F,0,0,0,0,0,0
25077,0x63a75c1368e6002fe716ae7c7b8a42972ea99224,1,1,1,0,0,3
25078,0x021b28ab625ce1a9cd6eec6131f28c57f0bb452a,1,0,1,1,0,3
25079,0x3a1c339126de929edea0585156f95a73e8ee41c8,0,0,0,0,0,0
25080,0x60c64426e47afedfece5c0e9b519ad37b8842cc8,1,1,1,1,0,4
25081,0x61e3e3801186462c423ea99f690cf89eb94c1006,0,0,1,0,0,1
25082,0x05714be1be7670fa5e42ba14c13f55c726da1610,0,0,0,1,0,1
25083,0x30407337093edfd214c1185180b5b9d6bc69ca81,0,0,0,0,0,0
25084,0xf2ab44e4a02b4f3ecb3d50130c4634a7935d601e,1,1,1,0,0,3
25085,0xa197c9451ab73f9fbd03f870189e468711014303,0,0,0,1,0,1
25086,0xfb30da638dba72c6dbfa48614885d3513f0467a2,1,1,1,1,0,4
25087,0x22401c7cdf31f78d6e995f09820dc2839abb1a6d,1,1,1,0,0,3
25088,0xc28adb25a073e414a26adc5eeea77bcdcf33893b,1,1,1,1,0,4
25089,0xcd0f09ca7a9b32e3a8ea2d0ee1a57c413f7939ab,1,1,1,0,0,3
25090,0xfba34bee5f91e8d8be25780504e162cf90bdf111,1,1,1,0,0,3
25091,0xff09713b96a4b5b28b4a802f55dc906820b2b215,1,1,1,1,0,4
25092,0x5299d0998d17b8dd145f3a3cd16315048fd60a56,1,1,1,0,0,3
25093,0x45764c427b14c9d2a56227fae0694b0dff7b77ca,1,0,0,0,0,1
25094,0xa3960c8e010fd99c6c180e501bcbb3be8f22ae7e,0,1,0,1,0,2
25095,0xb83a5511b53dfe56ba5d0d0c905aaea23286fc27,1,1,1,1,0,4
25096,0xf0c3b3c884e0859b36069490939c52799e5b3fb2,0,0,0,0,0,0
25097,0xF0e8075871E26e340De1D8e03b1903E7492ca172,1,1,1,1,0,4
25098,0x72e58736ac37506081c64c0a5128ea3b3417ae18,1,1,1,1,0,4
25099,0xdfc96bfc96694fa8c7fd68091f7adc822987c987,1,1,1,1,0,4
25100,0x2d6c15f6199595e6020d33c00ccc459636739efa,1,1,1,0,0,3
25101,0xcd245b409f1b81d32481ecbc95ec825ea8715ee0,1,1,1,0,0,3
25102,0x6ae53cfcd82ebca9447174d24713425ad08e44a4,1,0,1,1,0,3
25103,0x3f1619b66a533f19255ec0d873323b5a5bb270b6,1,0,1,0,0,2
25104,0xce9a73bd03e12cfbbebeb7823eb5646ab9764d73,0,0,0,0,0,0
25105,0x10b5d9a486479645451f315e3524b5791f331851,0,0,1,1,0,2
25106,0x33a2ea3cc8d62957730406517544998bf68c37a2,1,1,1,0,0,3
25107,0x05619e80f8cf66f5465c1b64d33b120c688862e0,1,1,1,0,0,3
25108,0x3f0e474437bf6ddef52e1f2797241c4fa6364f17,1,1,1,1,0,4
25109,0xd90838965b50a7cb8ade9d62d37d9013afd29fd8,1,1,1,0,0,3
25110,0x90b1179136080aa5176c61fc79eb041354629f99,1,1,1,1,0,4
25111,0xc3fe75237952afd9dbe3b4c7a4dbe5a3a46fb3c6,1,1,1,1,0,4
25112,0x917c99106d0b9374616c83c2c19743a4f54ddb03,1,1,1,1,0,4
25113,0x532b3dcca0acade0e2bca0b5c8a668c12eb3e567,1,0,1,1,0,3
25114,0x889095b59dfd9c5167fb7b331d6d790217132764,1,1,1,0,0,3
25115,0xccd53bb3c7a249cc96f8e4a6625e750ca98a5083,1,1,1,0,0,3
25116,0x60150250b9e3d8efd17a82d17b54ee78edea9987,0,0,1,0,0,1
25117,0x7d649466e0ac21131c016ad818a008f22f2b32db,1,1,1,0,0,3
25118,0xf79287dffcfd996a19430575dd821cfd60196c35,0,0,1,0,0,1
25119,0xa56ee174cc77fa0f982a1bbc7bac0742d6690e97,1,1,1,0,0,3
25120,0xe89e40a2605f894181b282d5192b22f1c63e0241,1,1,1,0,0,3
25121,0x1cdd9a9addee3efe0f3ea0f4965861251146c10f,1,1,1,0,0,3
25122,0xf74a54f164d8c4644ecb7ef8c35d8e79546b7c09,1,1,1,0,0,3
25123,0xb8bc913d3a5b413c7bf39baa49969b21d4c7272a,1,1,1,0,0,3
25124,0xaca0214dadec372a388daa5cd523e43aa9ae740c,1,1,1,0,0,3
25125,0xfec8259455949de22dd079a3ecfaed545d348eec,1,1,1,1,0,4
25126,0x9ab48a771b8e297625eda751acdea635f20ac191,1,1,1,0,0,3
25127,0x018f190e3e63900348b9f13e37a951888c4a5a22,1,1,1,1,6,6
25128,0xc7c5f80c8d8a71ba39d112942a93afd6e628dfc9,1,1,1,1,0,4
25129,0x073192B14D81C2F870FC7bD418Cb7638b479cC92,0,0,0,0,0,0
25130,0xbdce30a4a4321bc6cd582c0e619df8fe4322e077,0,0,0,0,0,0
25131,0xb2709fc428299fbb55f308230f93cee3cca4b41f,1,1,1,1,0,4
25132,0x37f0979a53acf2249d1385074990452aef34d3d2,0,0,0,1,0,1
25133,0x581e4473e69cb5dbb092a140a7a1dcd4db798467,1,1,1,1,0,4
25134,0xc8006485faebf41cddc3ef5a3a9e20bfcf34fe07,0,0,1,0,0,1
25135,0x1b23ae4d31f9014229d696950602c3ffb0010658,0,0,0,0,0,0
25136,0xcacf6e2723a8d0c1941d2e66c9800e78775c3921,1,1,1,1,13,8
25137,0x548aed819cc97d2eeeed070ba08f6bfcac63f143,1,1,1,0,0,3
25138,0x50f0c3c109c2db308174bf298cc09bdff4e78d9c,1,0,1,1,15,8
25139,0x66051c2744a34a559e3fedbdc6c02a76da027ac5,1,1,1,1,0,4
25140,0x8e25cda79de06b4ec1f0713a75cec104621b8e72,1,1,1,1,2,4
25141,0xb98ee23add1f69d56e4569dda74802d4f365f1fc,1,0,1,1,0,3
25142,0xc2e3e3ccf928991989c7be57aa9ad5cf1c1c2098,1,1,1,0,0,3
25143,0x4e468368fac794daef11100650d429c84519750e,1,1,1,1,0,4
25144,0x465610ca12e2d6617d705f4a148028c30a09d7ad,1,1,1,0,0,3
25145,0xd10e6eb0cefaf5b9baff705c93fe6384d7dc808a,1,1,1,1,0,4
25146,0x0a756b406207ba6b383492b55f0dff570d20f3c1,1,1,1,0,0,3
25147,0xae47592caa96261c22397f79a7688ab6fc22a841,1,1,1,1,0,4
25148,0xab49de3956e1160b6cb243b7d619fd4709098d43,1,0,1,1,0,3
25149,0xb0ed68d9c7e871cfaf3c2dd50fb0d8b59bfea0b7,1,1,1,1,0,4
25150,0x89d155fa0584f1bddb6a933b28fc6bd8cd6577cb,1,0,1,0,0,2
25151,0xcf70c5cc85b6fd50b74d16a4d80c36ce2d0df643,0,0,0,0,0,0
25152,0xb717b950817f1e2d6d24f545eb024c8b6d8b35c8,1,1,1,1,0,4
25153,0x706fd7bcf06bad14f61790bc97f6314c220b0167,1,1,1,1,0,4
25154,0x69e569d048f5135ac32fa09d51703c0c00d0b2ee,1,1,1,0,0,3
25155,0xfced08e3bd9e04692b9b28b0a4a902059f31e265,0,0,0,0,0,0
25156,0x456fc4b8849f8f841f7d58ba0cffd463974e10c8,1,1,1,1,0,4
25157,0xff08d7c9038a7cc95e6188476dd6d73fe4a73abc,0,0,0,0,0,0
25158,0xb76c7d31ab8338fbc29d256c4f0463bd8be1b673,1,1,1,0,0,3
25159,0x639942e704ee79e386d5e709e0329812536e4300,1,1,1,0,0,3
25160,0xdf2ef0d80a0f7365127a96596909b81636f5a051,1,1,1,0,0,3
25161,0x866aea98d0c8dbf76b0bbf9c5239510130af96c4,0,0,0,0,0,0
25162,0x96a598ba73ee2683b4c83aacb535c761e1cbad54,1,1,1,0,0,3
25163,0xd8daff7a9d7988b6899174c5445206c35faec6c7,0,0,0,0,0,0
25164,0x5a642f5d5590d541a0c95e605e0aeb90dbd83114,1,1,1,0,0,3
25165,0x699df09e747a33b910181f590bc6870ac4663d7d,0,0,0,0,0,0
25166,0x4c7497b2ef62885b40bcde3a681bc1fbf9544b1e,1,1,1,0,2,3
25167,0x59a3c3cb9f956e7255b586068d6c3718c034665d,1,1,1,0,0,3
25168,0x4adc1324ee30ab4349286560cc840e97fa891177,1,1,1,0,1,3
25169,0xd752b313e23cba7d98080ca57fc2d5c84a525652,0,0,0,0,0,0
25170,0x02c47490728b9be1e9bd4150fae1484d4efae03a,1,1,1,1,0,4
25171,0x4b41b334d05acafc0f822959e78ca7a285a4e651,1,1,1,1,0,4
25172,0x3c90c84469b7b89598d832c9ad1103de0fb85863,1,1,1,0,0,3
25173,0x29dc468e4c06ee43d57675343c07a2a13d9d0527,1,1,1,0,0,3
25174,0x3c734f75d3915217457f91b8425d41b42c867829,1,1,1,1,0,4
25175,0x14640199e4c3916ebe00a799b17c3fab2bbd2055,1,0,1,1,0,3
25176,0x1c5091f4a83a62766d86eb2925b1851b50506226,1,1,1,1,0,4
25177,0x3e7e835d416a1976547e7940fd10b2239aa23548,1,1,1,1,0,4
25178,0x903996769b5ab1c35c8361cd9ef63459a6475d9a,1,1,1,0,0,3
25179,0xdcfb772bc82d5ece7781d3b47fa2a9b819500047,1,1,1,0,0,3
25180,0x9977c830cd9d71965901618ae945744b52481491,0,0,0,0,0,0
25181,0x93b18599d9f173f5623c3d4ce41cf71b8d3c9227,1,1,1,0,0,3
25182,0x4175abbc3a231125c83bc967cc42487db0b0ad9e,0,0,0,0,0,0
25183,0xfde87060a1ccc4bf9ff7f443a69950b845cc1345,1,1,1,0,0,3
25184,0xb640006a57c38e8aaefeb235aabcf8faf202f12e,1,1,1,0,0,3
25185,0x23cd5e4219ec6c4ab00830c9c9d4fe6713769c3f,1,0,0,0,0,1
25186,0xce5c78775d3b203a8a7005495ae5fd39171bbb89,1,1,1,0,0,3
25187,0xc9414ff6e5a07304575ff3820952837a40deb68d,1,0,1,0,0,2
25188,0xbc8465c4f9860a7f1b9c4d9bdcb2f041ad798c6c,1,1,1,0,0,3
25189,0x861615ddf8e70d8e061ded007609b0a3d25642ed,0,0,0,0,0,0
25190,0x1842bf0984d5bd22be3316aa81c4c55ad0f215a8,1,1,1,1,0,4
25191,0x05be42aa1dc47a4b8781d22b718a9e6a57a738ea,1,1,1,1,0,4
25192,0x3161d04be1171901071ccd24b3169543930a846d,1,1,1,1,0,4
25193,0x37e8746cace30ec590159244294e68007ba05d9f,1,1,1,0,0,3
25194,0x4d4f734e6a2b90b272574dd86ea536cb47d771c0,1,1,1,1,0,4
25195,0x4c749580124854f729f8417e9f350d53ab803e82,0,0,0,1,0,1
25196,0x778910019d32c49c8909cd462321884b9d0c297c,1,1,1,1,0,4
25197,0xee4f8d2513331c0c6ffdf5fd417e47ba22483946,0,0,0,0,0,0
25198,0xd0b673c06e21432a73ff2fa8a7a0bff87f97ae51,1,1,1,1,0,4
25199,0xa5ab4ccd5d5a505e306f9429af1d049110948528,0,0,0,0,0,0
25200,0xc536a62e3096fed3829655e82ea40ebdaf08e4a2,0,0,0,0,0,0
25201,0xa6f6b25f188ef50a9321eab3cdad6a6ef1a2b42b,0,0,0,0,0,0
25202,0x1840ab9cbd53023b1ffe4fb552e61f957903117e,1,1,1,1,0,4
25203,0x4a3df21fcfa0ca8d1ee1dbe07acdb0c0c0a94248,1,1,1,1,0,4
25204,0x997183b3081f7187390d264f9f47fa1a248621db,1,1,1,1,0,4
25205,0x0a7b38be5c70355408313d2cdd4278fd5b07b90e,1,1,1,0,0,3
25206,0xe920e88c22fdae79e1e273ab649e84cf2ce0f33d,1,0,1,0,0,2
25207,0x210293f6df7b426038ff84dfffea75471c5f1348,1,1,1,0,6,5
25208,0x3a01aa472973b12706a5acfb8371e7f13aea2cf8,0,0,0,0,0,0
25209,0xe1883553178c1bff17d8c0c98409bfabee0da4d1,1,1,1,1,0,4
25210,0xd23440e8570098587ca1b377d4f24474590b6690,1,1,1,1,0,4
25211,0x7eabeb32e5591c30fa9f043642ce22b6d5e84591,1,1,1,1,0,4
25212,0x15c78051b86907b7272fbf11d6e56fbd2aa6f0bc,1,1,1,1,0,4
25213,0x3d72e71f521bc602923ae1efb51623016a8a129e,1,1,1,1,0,4
25214,0xe13beef2543a9fce7ddb0ed98a1771272e71c654,1,1,1,0,0,3
25215,0x7006afe77e7237ccb41912e015f1a02ae5c33fd0,0,0,0,0,0,0
25216,0xbd27d0c9f04690c7322717355c36e08c73330bf7,1,1,1,1,0,4
25217,0xc83bed49dd95238514320d9863078cd3d52f6a48,0,0,0,0,0,0
25218,0xb83ec8ee230234cb8386e585b34a239f90b7ffe7,1,0,1,1,0,3
25219,0xe799710787fd210ca4936599f15c5cf1c11c2834,0,0,0,0,0,0
25220,0xcda717b9a8b0d6f580fe1f80f0d7f390d054241b,0,0,0,0,0,0
25221,0xf74d42f872b7d53aecdef2372e29dd4523dc1f86,1,1,1,1,0,4
25222,0x9cf37fb1af10e31225ac60c8ed11ac2a8be14722,1,1,1,1,0,4
25223,0x366d5f5c27f34c4dc6f2d1f2f0201a9cf6aedd6f,1,1,1,1,0,4
25224,0x47949f4e8c0579bb600e35071ccd4555148e96ba,1,1,1,0,0,3
25225,0x6ba51dcfe7d31c50a1df89b079d9cc70307266c1,1,1,1,1,0,4
25226,0xe55af1a02f6f35db2d41ca4bce30798c3e53b5b7,0,0,0,0,0,0
25227,0x6f80c9aafcb43a0e728a10d9d7dafd07ab511d0d,1,1,1,1,0,4
25228,0x5150be3D1F5d51e00f92a8E219947c2D57305A69,1,1,1,1,0,4
25229,0xd4ee427f0776e6a9cc3e752cd57821530e836622,1,1,1,1,0,4
25230,0xe4e5084d975bcfe7127ec91aae418fef81af0262,1,1,1,0,0,3
25231,0xf68344ac76f976565a38dd8fb5c1e72af515e2c5,1,1,1,1,0,4
25232,0xec0fb913e4de026b72812e9ed28f8e9672655ba0,0,0,0,0,0,0
25233,0xc7fd0742274c923122f4a702aa17ac13bdc396a5,1,1,1,0,0,3
25234,0xa6d3121a50c5e5fc4e5716654e790fe3984caf77,1,1,1,0,0,3
25235,0xeafd65efe8c530eea53195c327cb85eb301ae316,1,0,0,0,0,1
25236,0x6ebf05d395c2e2dbf43ca38b359d66bb05bacf9a,1,1,1,1,0,4
25237,0xb8b06bc411440c247e01b68a07ef860fc7bf01a3,1,1,1,1,4,5
25238,0x023bce6211359668f206ce08f9e737703a8fc41a,1,1,1,1,0,4
25239,0xa39d6cd6ff19d958bddd9f15362a547069b0571e,1,1,1,1,0,4
25240,0x0bfd561215c3d305df957c82c7b2e35f75290c23,0,0,0,0,0,0
25241,0x75b4838ea9023bd6268808676e54b0c946d89dd9,1,1,1,0,0,3
25242,0xbac56899d0944d0c575a2783a350224dd3a43bc5,1,1,1,0,0,3
25243,0x03e3dcb460017cdcc0af251a1006f2b34b7d4c8c,1,1,1,0,0,3
25244,0x152cae391073c5fdc852126ea1d01741850753ae,0,0,0,0,0,0
25245,0x5d648a3a5766b7154d94f4d1cf7ea8e123f98985,1,1,1,1,0,4
25246,0x8b5d16fe60704ae10405f471c735e9ed06e9f59a,1,1,1,1,0,4
25247,0xbeb9f395d98320dda417950b16d014952a0f908e,1,0,1,0,0,2
25248,0x90caaee288536507294f133f2044502bc0d89bf5,1,1,1,0,0,3
25249,0xd5a1f238dc007ae8733f6a96772e6b7bd44dd132,1,1,1,0,0,3
25250,0xdb9ec8397a6f2a9452d531f5cf103b8f1005d70a,0,0,0,0,0,0
25251,0x313d16fd953a63c29923be3cb4f1375de0c80e11,1,1,1,1,6,6
25252,0x36ba90d076892a28b5043aa504f0e1dcf21e3ad2,1,1,1,1,0,4
25253,0x34aab1e73bd51b636486570b320949e6aa52f4df,1,1,1,0,0,3
25254,0x1a7c18a8a89b51aabd0767e7b053bdd86638b7a8,1,0,1,1,0,3
25255,0x6f837c1c4e1110e393b3034ee6e49aa1a88c43b1,1,1,1,1,0,4
25256,0x3c3503d5e8873b840bff652433bd7ec8fb1e1aad,0,1,0,0,0,1
25257,0x6997b4e72d45544d82a82f90f70efad68ade2d3e,0,0,0,0,0,0
25258,0x1eea4f59c176f58c6f00a8c2cdf0a35adef4171d,1,1,1,1,0,4
25259,0x3604a9b08c75f82b060d05451ce9711d7b05dd4a,0,0,0,0,0,0
25260,0x8fa73da927434d499adcb1f8dcc6f41e4b6f1c2d,1,1,1,1,0,4
25261,0x6234079f7499ce0db5bb5830a151398465317c4c,1,1,1,1,0,4
25262,0x003aa74a1f6ee256615eb8e73d83557bfd739a2f,1,1,1,0,0,3
25263,0x129c3749d9e55e096d0bbec171f75a7e4daeea24,0,0,0,0,0,0
25264,0x978d8fc451be5a1ae79b74edfc0a9177a05f9156,1,1,1,0,0,3
25265,0x3e57c429bcdf4ed02a224fb7f3d991b256badc6c,0,0,0,0,0,0
25266,0x5afc7ceeecb256ba80b12e78b5406d4f22421f78,1,1,1,0,0,3
25267,0x8505a037ec13ea6b70e0ebbe4f8fa76cb3c259c7,1,1,1,1,0,4
25268,0xe4551a15457b34b23e82bdc3bfbbf2b43fcd5c67,1,1,1,1,0,4
25269,0x60136a15e72e256d6ec09c283f012d9f4982ea52,1,1,1,0,0,3
25270,0x3f63831c67daad169735cb316641a162e1c357aa,1,1,1,1,0,4
25271,0x53b07d55a0623fd4b991b3f37333a3066b81f74a,1,1,1,1,0,4
25272,0x5b0530b1f0a9e1eb69490cc2a771c98805faec48,1,1,1,1,0,4
25273,0x0FFAbD7506e6306BA3F196c779f6e7c666D28733,0,0,0,0,0,0
25274,0xd8e87982c14f2e28ff63888d674c6f27fc54d6ae,1,1,1,1,0,4
25275,0xb256ae034e51aada6797d73303de264dacbf3e2e,1,1,1,0,0,3
25276,0x5b94c11bcf11138169071b6255d2609a856948e0,1,1,1,0,0,3
25277,0x7386982427ac77fe73aef1fa6afb4ffedaed53c3,1,1,1,0,0,3
25278,0x3adb85410fd2d53c1cb51be231843478869b69fd,1,1,1,1,0,4
25279,0x02b2bffbb761fe9b037383632d47c858849e01ea,1,1,0,1,0,3
25280,0xfb053c2feed969f602ad1ee5b834909850ef70fd,1,0,1,1,0,3
25281,0x76f805ffebad277691f2f4a3e421a71d35be6f18,1,0,1,1,0,3
25282,0x31d441259146848cfa0ec2dae356db76b66161f9,1,1,0,1,0,3
25283,0x1ef83792cd45d39642ace73f9d948395b1f12ad5,1,1,1,1,0,4
25284,0x50e98f0580d794a8d543b4d9417a57a1f53d2078,1,1,1,1,0,4
25285,0x982e98535f06e35e71242f722866d32da552f22c,1,1,1,0,0,3
25286,0x6b54afb9924f883691d6960798d4bb6b81f75e19,0,0,0,0,0,0
25287,0x3e8a5ca9e935cbf6ef65cce7b4f2a52a27fca341,0,0,0,0,0,0
25288,0xa3f2bc374c66f6f4964a81d7ef4efee9b42cfa3c,1,1,1,1,0,4
25289,0xe10247d211b8c5096642e18e1dbcc87198c1083d,1,1,1,1,0,4
25290,0x4a1718ff2afbef4f59e469b49e6242bad0b407d3,1,1,1,1,0,4
25291,0x4875f95b847428fef6a1084e15b9b307919081ae,0,0,0,0,0,0
25292,0xf6feea0ed710e506ec74254dfc2f74ed5fad9c81,0,0,0,0,0,0
25293,0xb0b10834a50624f25738fa0a8f3455a11ff2a8cc,1,1,1,1,0,4
25294,0x45b19a8bd5e983a06e8b787375d54b0977b604a6,1,1,1,0,0,3
25295,0x9260bf6d9f82511c06bf4ae73fab41422197c2b7,1,1,1,1,0,4
25296,0xf11c9e7d37e3d5b1af3d58c986a6b17bd5977ead,1,1,1,1,0,4
25297,0x4a451e82704e015fa93b4403c0e4ace4ecc04f2c,0,0,0,0,0,0
25298,0x14d0134eb09db813f806c2ce88d1331599f94c26,1,1,1,0,0,3
25299,0xb16142dc24be174f602ee6180770f4b0d62a5073,1,1,1,0,0,3
25300,0xc9eaf0d439b2abe81bc9e91ee287b9bc9615e6c2,0,0,0,1,0,1
25301,0xeda8b6e2a4bd4cd128cdff1a13d2c6570f051ff2,0,0,0,0,0,0
25302,0x12d375b480f12e4b93bb89f17b99559b63378df6,1,1,1,0,0,3
25303,0x9722fe6bed8e0bd307a8ac358f7af8c4bf4a6b81,0,0,0,0,0,0
25304,0xa566101525d9a90dfd0aaca6084dd16607c2e247,1,1,1,1,0,4
25305,0x3c78b3d32d0e07a50c1190936dcaa5c3a2249ef5,0,0,0,0,0,0
25306,0x736e29d6bf4f81362817530d5c7230c3a42e4196,1,0,1,1,0,3
25307,0xd5b9366b6079fccf512c8e602283f4265de5fc54,1,0,1,1,0,3
25308,0x9c569ee49316bcf4113e2fb3447bdfaf047e7c26,0,0,0,0,0,0
25309,0xbe31b3814a6a58465a5617c6a74c8debad485002,1,1,1,1,0,4
25310,0x000608b6d0fdc68ef58b3967612b7dbca8b30ae9,1,1,1,1,0,4
25311,0xe6ad3ecdc49e2634daabde6f0ef389c0c80de77c,1,1,1,0,0,3
25312,0xa86bea1bb076c3c9236b0191a55b727a6c7d45d6,1,1,1,1,0,4
25313,0xf4e44489c3f6cd4989ee41b4a2ccaf305538999d,0,0,0,0,0,0
25314,0x163b47ef658fb453a21a0ecd8572dac40ce94329,1,1,1,1,0,4
25315,0xea8dcbbe028db2850c7f7470177d96e7f5c6a739,1,1,1,1,0,4
25316,0xdf9657bb784a13cb5c67a43c4bebccf8c84f377c,0,1,1,1,0,3
25317,0xe7b2f82f20c473ede44dd7380257b4316088b2da,1,1,1,1,0,4
25318,0x11238e2acf4f358a2c2279bc2d1496a4ed7ed33d,1,1,1,0,0,3
25319,0x71d0a9e4797d51de6e80df32ed47012d7a481379,1,1,1,0,0,3
25320,0xe23eccc1f2348d5c1d96fddcbfc18fb839ea3f1a,1,1,1,1,0,4
25321,0xd9f727f903c162499c88551ffccd59bb3a1078ad,1,1,1,0,0,3
25322,0x5d169e7cc4f4c214f16d48c2d707094279acbc64,1,0,1,1,0,3
25323,0x436da5c02932a8f38aecd62d2a92eeddfe6d7116,1,1,1,1,0,4
25324,0x68f4d8e51a6243bbbd1291afe2d9498d6b42101d,1,0,0,0,0,1
25325,0xe3efee812830a1bf0364665889bccbad5e94d281,1,1,1,1,0,4
25326,0x7bb8a52221cf9f8b63fae069fbca95949c75d6cf,1,1,1,0,0,3
25327,0x81f314e6bb298add9991ed349061d5f934d2395d,1,1,1,0,0,3
25328,0x7c8004a8da6715b8f9ab0c6d5c333ad67b199fa6,1,1,1,0,0,3
25329,0xaac7d1f1a1db4c7d03e144864553b66f8ef7cc99,1,1,1,1,0,4
25330,0xd52f13e85cb5bb786e24777577576a7dc0799c07,1,1,1,0,0,3
25331,0x1ca88e912ab9ac6180ce41b3cef2a3562f09675d,1,1,1,0,0,3
25332,0x1f3ffb149086cdd7db8df82c3989b542a17768e5,1,1,1,1,0,4
25333,0x56db49a0406fae79b084008e3fa2fd66fb6fda40,1,1,1,0,0,3
25334,0xc76cd240dee8cc138a93d01f5cbaaecb450e74a9,1,1,1,1,0,4
25335,0x5888ee8ca5bc00a77ec6f8288237108a48e4c7c0,0,0,0,0,0,0
25336,0xbf3828f24a984eeca9edbdafdf656625b217912f,0,0,0,0,0,0
25337,0x0381048a528e80e384d5d9fd803226588b1eb65b,1,1,1,1,4,5
25338,0x00eafaa96a11aa8788294d6d4d673bcf6076c73b,1,1,1,1,0,4
25339,0x2258c04568d449f85cf758c59dc9cb2a15c9e8cf,1,1,1,1,1,4
25340,0xf685a9770aa3a0b313c3da4fa9a1231fd06ae198,1,1,1,0,0,3
25341,0x894d68263542ba99e7f5d483cf87c56044527b33,0,0,0,0,0,0
25342,0x9f41bfe15e19efd3bfea2b65bffd6cbfc47bdfa9,0,0,0,0,0,0
25343,0xc4178bf301839b40edbc981aea3f02bfc6dd2a13,0,0,1,1,0,2
25344,0x9aec302de0ffe24f412254723a6fa41e9399f3a4,1,1,1,1,0,4
25345,0x735ac1ba1fb2797aaaaa961317f71aa780808f82,1,1,1,0,0,3
25346,0xa1479de8704ccdf8e61259e59ef83d555efb134d,1,1,1,0,0,3
25347,0xd42c10e92df4467fd4ccbb584d0344fdc515b031,1,1,1,0,0,3
25348,0x133705d69bce8246706a449d483a90b275e2ec80,1,1,1,1,10,7
25349,0xc681f2eee9ae67aa3c13e810e619bd7d73381a57,1,1,1,1,0,4
25350,0x5120678157386c900ad5cd1f924d8755e3629990,0,0,0,0,0,0
25351,0xfa62adb88132ad133a14925ae79d9ed9e3a81af9,1,1,1,1,0,4
25352,0x12ab81f4cd545f5e5fec7b7339f7592491582ac0,1,0,1,0,0,2
25353,0xf52e175caf2ff08f58fd306a8407bd5adea80895,1,1,1,1,0,4
25354,0x095350de6d563a7bb21c6a5c639877499dc20214,1,1,1,1,0,4
25355,0x6433c7224ea40747165f28b30a6bb94e7bc220ad,1,0,0,0,0,1
25356,0x88f5cc60d8333c62c4e834149cb4992dcc37f800,1,1,1,0,0,3
25357,0xc6ceb4c183b503c55b7aaf20c3d8b3de05a12f0b,1,1,1,0,0,3
25358,0xd8500dc6fff955ff718238cce007323f82d5396e,1,1,1,1,0,4
25359,0x0e394c8eaa8afef2e26d7033a84fd6195a6db072,1,1,1,1,0,4
25360,0x63f8010c3fc523aacb856e9f84c0bbaa3f96f4e6,0,0,0,1,0,1
25361,0x4046166e72efa4cb2fcdd220a44f20c984d6c3ff,1,0,1,1,0,3
25362,0xe4c69ead6a58cbb98ff4f04d213de37dfb50a6c5,1,1,1,0,0,3
